"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MAP1LC3B",9.92901734934214e-285,0.32414333708747,0.594,0.453,1.87837150214855e-280,"0","MAP1LC3B"
"ILF2",1.13694670858129e-276,0.269459877366313,0.383,0.245,2.15087578329408e-272,"0","ILF2"
"HNRNPA0",2.70005950379501e-274,0.311640306040287,0.598,0.479,5.1079725692794e-270,"0","HNRNPA0"
"RAB7A",2.20761731909721e-273,0.282130769919534,0.415,0.276,4.17637044426811e-269,"0","RAB7A"
"TCEB1",1.9260167064838e-271,0.360259847034133,0.522,0.386,3.64363840532605e-267,"0","TCEB1"
"RSL24D1",3.05403015764817e-263,0.308020751744002,0.589,0.464,5.7776142522388e-259,"0","RSL24D1"
"EIF4A2",4.00582312063265e-248,0.25981798377102,0.842,0.745,7.57821617961285e-244,"0","EIF4A2"
"RPLP0",1.32785889660822e-247,0.252703354522942,0.962,0.929,2.51204346060344e-243,"0","RPLP0"
"HSPH1",2.55126673650882e-244,0.346653560510661,0.732,0.603,4.82648641212738e-240,"0","HSPH1"
"NFE2L2",4.28452006585964e-231,0.272953881338042,0.467,0.334,8.10545506059328e-227,"0","NFE2L2"
"CIRBP",9.34800289532607e-230,0.258367538428704,0.821,0.74,1.76845518773779e-225,"0","CIRBP"
"SERP1",9.63477323228046e-226,0.272900465004627,0.459,0.334,1.82270640008282e-221,"0","SERP1"
"EIF4A1",8.83225686974419e-213,0.29604174868604,0.582,0.475,1.67088635461821e-208,"0","EIF4A1"
"HNRNPU",8.58338912288366e-189,0.263350971203921,0.479,0.369,1.62380555426713e-184,"0","HNRNPU"
"NCL",2.43490494550602e-188,0.284050618860156,0.516,0.412,4.60635317590829e-184,"0","NCL"
"MYC",3.77316980912979e-188,0.271801104058706,0.527,0.395,7.13808264491174e-184,"0","MYC"
"SLC3A2",6.22184913987661e-178,0.334294828457646,0.426,0.32,1.17704942028186e-173,"0","SLC3A2"
"NUPR1",4.00531126297255e-151,0.274530317195751,0.446,0.342,7.57724784729147e-147,"0","NUPR1"
"CEBPD",2.07932873621265e-144,0.342052059700296,0.433,0.332,3.93367410316708e-140,"0","CEBPD"
"FOS",0,1.55879496420097,0.988,0.726,0,"1","FOS"
"HES1",0,1.46739731902349,0.777,0.424,0,"1","HES1"
"JUN",0,1.39929893955309,0.998,0.801,0,"1","JUN"
"DNAJB1",0,1.26917405226385,0.993,0.809,0,"1","DNAJB1"
"JUNB",0,1.21204037269172,0.983,0.751,0,"1","JUNB"
"EGR1",0,1.1437774305644,0.838,0.481,0,"1","EGR1"
"ID2",0,1.0967376093462,0.769,0.448,0,"1","ID2"
"HSPA1B",0,1.0383468435883,0.916,0.607,0,"1","HSPA1B"
"GADD45B",0,1.01840852334471,0.913,0.599,0,"1","GADD45B"
"CYR61",0,1.00279130501876,0.764,0.46,0,"1","CYR61"
"FOSB",0,0.97376012622264,0.709,0.363,0,"1","FOSB"
"DUSP1",0,0.922993002694162,0.787,0.453,0,"1","DUSP1"
"GADD45G",0,0.816537767913634,0.539,0.249,0,"1","GADD45G"
"DDIT4",0,0.792809542750503,0.614,0.295,0,"1","DDIT4"
"NR4A1",0,0.766845445838588,0.655,0.311,0,"1","NR4A1"
"ZFP36",0,0.73534400916059,0.775,0.491,0,"1","ZFP36"
"RGS2",0,0.717498449576453,0.508,0.231,0,"1","RGS2"
"IER2",0,0.706368383454564,0.789,0.524,0,"1","IER2"
"DCN1",0,0.703971037347684,0.91,0.541,0,"1","DCN"
"SRSF3",0,0.674067999232874,0.796,0.61,0,"1","SRSF3"
"ID3",0,0.656355700851427,0.742,0.552,0,"1","ID3"
"HSPA1A",0,0.642318755792317,0.966,0.804,0,"1","HSPA1A"
"IGFBP5",0,0.637130670996482,0.621,0.328,0,"1","IGFBP5"
"PPP1R15A",0,0.598102642730846,0.917,0.704,0,"1","PPP1R15A"
"KLF4",0,0.58073510479053,0.552,0.331,0,"1","KLF4"
"EIF4A3",0,0.56501002873298,0.628,0.44,0,"1","EIF4A3"
"H3F3B",0,0.54490511899453,0.997,0.981,0,"1","H3F3B"
"RSRC2",0,0.534128406783928,0.632,0.449,0,"1","RSRC2"
"ADAMTS1",0,0.516111880638494,0.514,0.265,0,"1","ADAMTS1"
"KLF10",0,0.506284007040654,0.49,0.248,0,"1","KLF10"
"MCL1",0,0.504658586344444,0.632,0.438,0,"1","MCL1"
"ZNF331",0,0.494137230149908,0.384,0.176,0,"1","ZNF331"
"MEG31",0,0.473378499283866,0.535,0.292,0,"1","MEG3"
"DNAJA1",0,0.472616534905102,0.956,0.823,0,"1","DNAJA1"
"OSR2",0,0.460659367341553,0.389,0.141,0,"1","OSR2"
"ARL4D",0,0.456677351304158,0.377,0.171,0,"1","ARL4D"
"SEPP1",0,0.442408498957377,0.67,0.438,0,"1","SEPP1"
"LUM1",0,0.419801998966042,0.572,0.333,0,"1","LUM"
"INTS6",0,0.38893750951484,0.436,0.231,0,"1","INTS6"
"CXCL12",0,0.325486294826943,0.292,0.115,0,"1","CXCL12"
"ZFP36L1",9.72243373062996e-304,0.430836085167242,0.607,0.398,1.83929001316057e-299,"1","ZFP36L1"
"RASD1",6.77868029619718e-303,0.306828030219477,0.256,0.102,1.28239073843458e-298,"1","RASD1"
"EIF1",2.79436181090029e-302,0.34206565172179,0.999,0.978,5.28637367386117e-298,"1","EIF1"
"C7",1.96858307950628e-292,0.407489027865942,0.435,0.235,3.72416546980997e-288,"1","C7"
"GSTM3",7.596307608217e-291,0.326530914584573,0.411,0.218,1.43706947332249e-286,"1","GSTM3"
"SGK1",1.86040687396523e-275,0.444121494884347,0.509,0.315,3.51951772416742e-271,"1","SGK1"
"CEBPB1",1.44189214006409e-266,0.394394509529326,0.421,0.232,2.72777155057325e-262,"1","CEBPB"
"TCEAL4",1.67955252485306e-259,0.373927062993976,0.529,0.331,3.17737746651702e-255,"1","TCEAL4"
"NR4A2",3.13631170921441e-245,0.312606375403321,0.312,0.154,5.93327449149181e-241,"1","NR4A2"
"OGN",4.8761295907304e-245,0.262425256864211,0.336,0.168,9.22466195974377e-241,"1","OGN"
"PDK4",1.57739358966572e-225,0.344937073235106,0.403,0.231,2.98411319292961e-221,"1","PDK4"
"HEXIM1",4.91026509727202e-223,0.372864631766304,0.479,0.295,9.2892395110192e-219,"1","HEXIM1"
"CCNL1",2.11780988395066e-221,0.392811175545284,0.612,0.445,4.00647273845785e-217,"1","CCNL1"
"MAFB",1.64700309082717e-202,0.274012885571983,0.3,0.155,3.11580044722684e-198,"1","MAFB"
"EIF4A21",1.15240808833441e-199,0.327059028812143,0.866,0.757,2.18012562151104e-195,"1","EIF4A2"
"CALD1",1.27180800745513e-195,0.291199118460195,0.658,0.469,2.40600638850361e-191,"1","CALD1"
"SRSF7",3.86538692158886e-188,0.396280972197761,0.568,0.419,7.3125389782618e-184,"1","SRSF7"
"RSRP1",9.51624541772454e-188,0.324634330469283,0.495,0.33,1.80028330812513e-183,"1","RSRP1"
"DDIT3",6.76047869812862e-183,0.267804642378373,0.347,0.198,1.27894736011197e-178,"1","DDIT3"
"CEBPD1",2.43627577994764e-177,0.498132925287283,0.499,0.34,4.60894652050494e-173,"1","CEBPD"
"HSPA8",4.66716259583308e-173,0.299455471232208,0.929,0.837,8.82933819879703e-169,"1","HSPA8"
"TRA2B",7.75297332733432e-165,0.351771611601795,0.542,0.399,1.46670749406511e-160,"1","TRA2B"
"THUMPD3-AS1",2.33238312142129e-163,0.275283006309686,0.323,0.19,4.4124023891048e-159,"1","THUMPD3-AS1"
"CIRBP1",3.53419423984459e-160,0.252026824653289,0.849,0.749,6.68598866293799e-156,"1","CIRBP"
"BTG2",9.58976006681954e-160,0.265484254019742,0.335,0.199,1.81419080944092e-155,"1","BTG2"
"PPP1R10",1.1206463573025e-157,0.253753557663431,0.368,0.227,2.12003877874487e-153,"1","PPP1R10"
"TSPYL2",2.75637752688051e-155,0.264044609862754,0.38,0.239,5.21451500535255e-151,"1","TSPYL2"
"IFRD1",7.35462256039436e-155,0.307483897236407,0.499,0.353,1.39134749597541e-150,"1","IFRD1"
"CFAP20",6.06834831371879e-152,0.253875816130702,0.304,0.178,1.14801013398932e-147,"1","CFAP20"
"PIM1",1.2747723688086e-148,0.27708900271617,0.301,0.176,2.41161436731211e-144,"1","PIM1"
"PLK2",1.89165973509371e-142,0.272621889355656,0.359,0.224,3.57864188685027e-138,"1","PLK2"
"ADM",2.08951598794705e-138,0.287687790446579,0.312,0.187,3.95294634599822e-134,"1","ADM"
"BRD2",2.65917038668054e-136,0.265699244926926,0.463,0.324,5.03061853752225e-132,"1","BRD2"
"GLUL",5.26559172984602e-131,0.275595123382653,0.406,0.278,9.9614464345227e-127,"1","GLUL"
"SAP18",1.49231436983976e-122,0.344098422923897,0.64,0.539,2.82316032486286e-118,"1","SAP18"
"DNAJB4",2.04287656752181e-122,0.329185473220435,0.488,0.355,3.86471389043776e-118,"1","DNAJB4"
"WBP5",5.32043182716097e-117,0.385169538685994,0.544,0.426,1.00651929306231e-112,"1","WBP5"
"KCNQ1OT1",5.06089941979943e-116,0.27825699621972,0.373,0.253,9.57420952237656e-112,"1","KCNQ1OT1"
"SNHG81",2.20028839704835e-111,0.263472108171451,0.532,0.405,4.16250558953608e-107,"1","SNHG8"
"C6orf48",1.71088949873819e-109,0.261539521777665,0.545,0.43,3.2366607537129e-105,"1","C6orf48"
"ZFAND2A",2.37225059548654e-104,0.258110173935803,0.363,0.249,4.48782367654144e-100,"1","ZFAND2A"
"NFKBIA",6.96853618693363e-104,0.374760657477301,0.566,0.443,1.3183076758441e-99,"1","NFKBIA"
"ZFAS1",2.99207005589211e-96,0.256874201060525,0.634,0.536,5.66039813173668e-92,"1","ZFAS1"
"EIF51",8.67086220214014e-96,0.271065639346362,0.678,0.574,1.64035371140087e-91,"1","EIF5"
"CITED2",2.06850213337927e-83,0.260322615964075,0.464,0.356,3.9131923359269e-79,"1","CITED2"
"MYC1",9.28161597582e-81,0.32801592718687,0.518,0.418,1.75589611030563e-76,"1","MYC"
"HSPB1",1.20879157102075e-80,0.286010623296725,0.903,0.806,2.28679189405705e-76,"1","HSPB1"
"DYNLL1",1.13355483617535e-74,0.270522994176978,0.785,0.711,2.14445903907652e-70,"1","DYNLL1"
"TUBA1A",1.5599322826038e-66,0.266226522030466,0.557,0.473,2.95107989222987e-62,"1","TUBA1A"
"TM4SF1",0,3.33091025690749,0.975,0.212,0,"2","TM4SF1"
"CTGF",0,1.81598068803858,0.743,0.299,0,"2","CTGF"
"IFI27",0,1.70576346263554,0.936,0.361,0,"2","IFI27"
"SOD2",0,1.66477523609369,0.86,0.294,0,"2","SOD2"
"CLU",0,1.43519993761131,0.707,0.213,0,"2","CLU"
"ANXA1",0,1.40102452660116,0.793,0.276,0,"2","ANXA1"
"CXCL2",0,1.38254357676746,0.38,0.055,0,"2","CXCL2"
"SPARCL1",0,1.36269729685413,0.929,0.332,0,"2","SPARCL1"
"CD74",0,1.33511243657006,0.838,0.185,0,"2","CD74"
"NNMT",0,1.31417182245746,0.667,0.104,0,"2","NNMT"
"SOCS3",0,1.2857391447392,0.721,0.286,0,"2","SOCS3"
"HLA-E",0,1.2538851693577,0.907,0.457,0,"2","HLA-E"
"NFKBIA1",0,1.24957488480532,0.773,0.424,0,"2","NFKBIA"
"EMP1",0,1.24707766266647,0.765,0.18,0,"2","EMP1"
"ACKR1",0,1.24451769117976,0.506,0.046,0,"2","ACKR1"
"B2M",0,1.22564548464896,1,0.976,0,"2","B2M"
"SDCBP",0,1.20734806245712,0.825,0.357,0,"2","SDCBP"
"UBC",0,1.161026898564,0.986,0.899,0,"2","UBC"
"IRF1",0,1.10662181703268,0.704,0.28,0,"2","IRF1"
"HLA-C",0,1.08548078409051,0.862,0.395,0,"2","HLA-C"
"CLEC2B",0,1.07496631292015,0.705,0.272,0,"2","CLEC2B"
"CCL2",0,1.04202659562058,0.487,0.137,0,"2","CCL2"
"ANGPT2",0,1.02358037749576,0.506,0.044,0,"2","ANGPT2"
"NEAT1",0,1.01472854870243,0.903,0.623,0,"2","NEAT1"
"SAT1",0,1.00261030197413,0.891,0.622,0,"2","SAT1"
"TSC22D1",0,0.988902896745119,0.769,0.444,0,"2","TSC22D1"
"HLA-DRB1",0,0.956019438629012,0.682,0.107,0,"2","HLA-DRB1"
"GIMAP7",0,0.950950721837117,0.509,0.056,0,"2","GIMAP7"
"HLA-B",0,0.922619217605756,0.878,0.42,0,"2","HLA-B"
"CLDN5",0,0.920833492224487,0.437,0.037,0,"2","CLDN5"
"IFIT1",0,0.914223016091789,0.421,0.053,0,"2","IFIT1"
"LPAR6",0,0.913870868998491,0.515,0.076,0,"2","LPAR6"
"IFI16",0,0.897997610577553,0.735,0.308,0,"2","IFI16"
"HLA-A",0,0.895279175971631,0.855,0.431,0,"2","HLA-A"
"SELE",0,0.874666550002496,0.345,0.014,0,"2","SELE"
"CD59",0,0.872940526627034,0.635,0.244,0,"2","CD59"
"TNFSF10",0,0.871520274699036,0.538,0.083,0,"2","TNFSF10"
"IFI44L",0,0.858210105574889,0.559,0.108,0,"2","IFI44L"
"IGFBP7",0,0.831148754580086,0.919,0.667,0,"2","IGFBP7"
"ETS2",0,0.830669100206515,0.564,0.097,0,"2","ETS2"
"UBB",0,0.826195541118676,0.977,0.864,0,"2","UBB"
"GNG11",0,0.823793711921163,0.606,0.151,0,"2","GNG11"
"HSPA1A1",0,0.819959372403216,0.946,0.811,0,"2","HSPA1A"
"SLC2A3",0,0.819521426837601,0.572,0.133,0,"2","SLC2A3"
"CALCRL",0,0.803485435416192,0.525,0.063,0,"2","CALCRL"
"HMOX1",0,0.792455739735563,0.354,0.123,0,"2","HMOX1"
"PDLIM1",0,0.771028333315964,0.516,0.077,0,"2","PDLIM1"
"MX1",0,0.763449415360124,0.484,0.091,0,"2","MX1"
"AQP1",0,0.751892947586461,0.481,0.047,0,"2","AQP1"
"TM4SF18",0,0.749185063268645,0.397,0.022,0,"2","TM4SF18"
"DNAJA11",0,0.746882660072919,0.969,0.825,0,"2","DNAJA1"
"MT2A",0,0.740205945620193,0.541,0.262,0,"2","MT2A"
"KLF6",0,0.729891650657302,0.645,0.296,0,"2","KLF6"
"ARL4A",0,0.72844580383606,0.443,0.125,0,"2","ARL4A"
"PLIN2",0,0.713819412531491,0.433,0.111,0,"2","PLIN2"
"DNAJB41",0,0.70945911468052,0.663,0.34,0,"2","DNAJB4"
"CAV1",0,0.705667604689945,0.632,0.25,0,"2","CAV1"
"GBP1",0,0.703453047021308,0.418,0.068,0,"2","GBP1"
"TCF4",0,0.700037233670685,0.566,0.152,0,"2","TCF4"
"HSPA2",0,0.69730479197559,0.545,0.208,0,"2","HSPA2"
"SQSTM1",0,0.687832093184198,0.638,0.343,0,"2","SQSTM1"
"ICAM1",0,0.678311717744177,0.477,0.1,0,"2","ICAM1"
"PCAT19",0,0.674113886453344,0.446,0.032,0,"2","PCAT19"
"EDN1",0,0.672636485287117,0.29,0.03,0,"2","EDN1"
"C4orf32",0,0.668147544054591,0.43,0.051,0,"2","C4orf32"
"IFIT3",0,0.664628970014909,0.361,0.056,0,"2","IFIT3"
"ZC3HAV1",0,0.628819886601587,0.466,0.137,0,"2","ZC3HAV1"
"CLIC2",0,0.620948733498284,0.375,0.042,0,"2","CLIC2"
"IER3",0,0.620625718332206,0.488,0.201,0,"2","IER3"
"ARRDC3",0,0.619821426296487,0.492,0.191,0,"2","ARRDC3"
"PCDH17",0,0.611886952192309,0.403,0.028,0,"2","PCDH17"
"LMNA",0,0.610483432746823,0.728,0.47,0,"2","LMNA"
"IFITM3",0,0.604601726385158,0.805,0.503,0,"2","IFITM3"
"EMCN",0,0.600482316883057,0.447,0.043,0,"2","EMCN"
"TNFRSF10D",0,0.597339673426797,0.401,0.033,0,"2","TNFRSF10D"
"CLEC14A",0,0.597136162202765,0.406,0.04,0,"2","CLEC14A"
"STOM",0,0.592843913895873,0.508,0.151,0,"2","STOM"
"HLA-DRA",0,0.592402725561413,0.618,0.114,0,"2","HLA-DRA"
"TMEM70",0,0.584953264935343,0.454,0.117,0,"2","TMEM70"
"THBD",0,0.579254397280742,0.353,0.034,0,"2","THBD"
"MYCT1",0,0.579004734277927,0.384,0.027,0,"2","MYCT1"
"MT-ND2",0,0.568187437469374,0.949,0.88,0,"2","MT-ND2"
"CHIC2",0,0.55327008625924,0.441,0.134,0,"2","CHIC2"
"A2M",0,0.546170989141794,0.448,0.086,0,"2","A2M"
"TFPI",0,0.545604534062751,0.449,0.103,0,"2","TFPI"
"ELF1",0,0.54331153469991,0.449,0.119,0,"2","ELF1"
"YBX3",0,0.539910608917509,0.641,0.329,0,"2","YBX3"
"CDKN1A",0,0.539643815627132,0.618,0.328,0,"2","CDKN1A"
"CD55",0,0.538751676309211,0.538,0.284,0,"2","CD55"
"HLA-DRB5",0,0.531686603847268,0.398,0.053,0,"2","HLA-DRB5"
"CCL14",0,0.530499681377768,0.354,0.035,0,"2","CCL14"
"PNP",0,0.523571351752027,0.365,0.05,0,"2","PNP"
"MT-ND1",0,0.51949450747942,0.838,0.679,0,"2","MT-ND1"
"BTG1",0,0.51692585178023,0.863,0.677,0,"2","BTG1"
"TPT1",0,0.514557612200747,0.979,0.935,0,"2","TPT1"
"LAP3",0,0.509227862192972,0.406,0.087,0,"2","LAP3"
"HSPB11",0,0.508034089329564,0.967,0.802,0,"2","HSPB1"
"PPP1R15A1",0,0.504493690498262,0.901,0.712,0,"2","PPP1R15A"
"ADGRL4",0,0.502875089707041,0.367,0.031,0,"2","ADGRL4"
"SOCS2",0,0.499966450554768,0.356,0.062,0,"2","SOCS2"
"HHEX",0,0.495264292344429,0.314,0.033,0,"2","HHEX"
"DNAJB6",0,0.492107239344673,0.754,0.536,0,"2","DNAJB6"
"TAGLN2",0,0.491993325350108,0.508,0.208,0,"2","TAGLN2"
"YPEL2",0,0.491437203272091,0.351,0.055,0,"2","YPEL2"
"ZNF385D",0,0.487187792190854,0.325,0.027,0,"2","ZNF385D"
"VWF",0,0.482037846494651,0.343,0.035,0,"2","VWF"
"FKBP1A",0,0.470218537640349,0.545,0.267,0,"2","FKBP1A"
"EPAS1",0,0.468300287103248,0.415,0.101,0,"2","EPAS1"
"HNRNPF",0,0.468105029819324,0.595,0.338,0,"2","HNRNPF"
"CHMP5",0,0.465091399535638,0.467,0.195,0,"2","CHMP5"
"IFI6",0,0.464764793952057,0.504,0.25,0,"2","IFI6"
"ITM2A",0,0.463542059408642,0.483,0.183,0,"2","ITM2A"
"FXYD5",0,0.462659832812497,0.395,0.066,0,"2","FXYD5"
"TUBB4B",0,0.455902351023625,0.616,0.369,0,"2","TUBB4B"
"UGCG",0,0.450095165294157,0.343,0.073,0,"2","UGCG"
"NCOA7",0,0.449358226605979,0.326,0.069,0,"2","NCOA7"
"HEXIM11",0,0.447993859047106,0.55,0.292,0,"2","HEXIM1"
"GIMAP6",0,0.447668996875324,0.298,0.022,0,"2","GIMAP6"
"ISG15",0,0.442332477340762,0.346,0.148,0,"2","ISG15"
"LIMS1",0,0.439434563072952,0.424,0.146,0,"2","LIMS1"
"NPDC1",0,0.435818305163961,0.373,0.088,0,"2","NPDC1"
"HLA-DPA1",0,0.432341094002779,0.444,0.076,0,"2","HLA-DPA1"
"PHLDA1",0,0.430501108511991,0.45,0.227,0,"2","PHLDA1"
"VMP1",0,0.430021936199734,0.451,0.211,0,"2","VMP1"
"RSRP11",0,0.429876942998776,0.573,0.326,0,"2","RSRP1"
"LDB2",0,0.42717511021331,0.35,0.059,0,"2","LDB2"
"INSIG1",0,0.425878730621901,0.478,0.214,0,"2","INSIG1"
"DDX3X",0,0.422796263149436,0.562,0.31,0,"2","DDX3X"
"AP1S2",0,0.421972032629049,0.312,0.063,0,"2","AP1S2"
"SPRY1",0,0.418757532857142,0.264,0.04,0,"2","SPRY1"
"ARID4B",0,0.417345119611812,0.464,0.218,0,"2","ARID4B"
"DUSP6",0,0.414923545076424,0.295,0.05,0,"2","DUSP6"
"BAG3",0,0.412938207535193,0.639,0.384,0,"2","BAG3"
"ERG",0,0.412370377263548,0.293,0.017,0,"2","ERG"
"BCAM",0,0.404387903204911,0.392,0.088,0,"2","BCAM"
"LIFR",0,0.402960557661121,0.323,0.062,0,"2","LIFR"
"GIMAP8",0,0.402286374321626,0.275,0.021,0,"2","GIMAP8"
"TPM3",0,0.396937971864818,0.434,0.172,0,"2","TPM3"
"EGFL7",0,0.396787818716061,0.299,0.046,0,"2","EGFL7"
"SP100",0,0.395184715699365,0.364,0.102,0,"2","SP100"
"CDC37",0,0.394451737343827,0.444,0.184,0,"2","CDC37"
"TMSB4X",0,0.392266578723691,0.998,0.984,0,"2","TMSB4X"
"LRG1",0,0.389776493480819,0.254,0.027,0,"2","LRG1"
"ENPP2",0,0.388047842149954,0.266,0.031,0,"2","ENPP2"
"CNKSR3",0,0.386922636820058,0.262,0.047,0,"2","CNKSR3"
"MGST2",0,0.385800586492734,0.342,0.093,0,"2","MGST2"
"IFI44",0,0.376298430390141,0.287,0.055,0,"2","IFI44"
"HLA-DPB1",0,0.371785675947891,0.419,0.08,0,"2","HLA-DPB1"
"ARID5A",0,0.365107324742964,0.313,0.111,0,"2","ARID5A"
"SDPR",0,0.364845735503605,0.279,0.059,0,"2","SDPR"
"WWTR1",0,0.362994793276257,0.34,0.117,0,"2","WWTR1"
"SRGN",0,0.36017297468048,0.564,0.114,0,"2","SRGN"
"NAMPT",0,0.359836291525754,0.439,0.197,0,"2","NAMPT"
"PLEKHO1",0,0.357266981679945,0.268,0.069,0,"2","PLEKHO1"
"LUZP1",0,0.356316416520861,0.343,0.114,0,"2","LUZP1"
"PSMB8",0,0.35475341644049,0.35,0.114,0,"2","PSMB8"
"CCDC85B",0,0.347700123972141,0.394,0.161,0,"2","CCDC85B"
"HLA-DMA",0,0.346173606635192,0.292,0.049,0,"2","HLA-DMA"
"MBNL1",0,0.346141061704482,0.306,0.082,0,"2","MBNL1"
"NASP",0,0.340208154033933,0.422,0.202,0,"2","NASP"
"ARHGAP29",0,0.338567499976684,0.252,0.048,0,"2","ARHGAP29"
"PIM3",0,0.337649287639316,0.263,0.078,0,"2","PIM3"
"SSFA2",0,0.336868817389665,0.26,0.036,0,"2","SSFA2"
"EFNA1",0,0.332883810497236,0.257,0.057,0,"2","EFNA1"
"LMCD1",0,0.328834986431373,0.327,0.113,0,"2","LMCD1"
"ECSCR.1",0,0.328676162355558,0.269,0.032,0,"2","ECSCR.1"
"PARP14",0,0.324242791108094,0.254,0.053,0,"2","PARP14"
"TAP1",0,0.3228116272315,0.264,0.06,0,"2","TAP1"
"SLC25A25",0,0.322079258938221,0.296,0.101,0,"2","SLC25A25"
"SWAP70",0,0.319721581783398,0.259,0.046,0,"2","SWAP70"
"ESAM",0,0.3146967700887,0.269,0.055,0,"2","ESAM"
"NDRG1",0,0.311821533161402,0.265,0.08,0,"2","NDRG1"
"IRF7",0,0.310165295767338,0.252,0.059,0,"2","IRF7"
"DAB2",0,0.304381859917053,0.301,0.116,0,"2","DAB2"
"GBP2",0,0.299417536862652,0.269,0.087,0,"2","GBP2"
"NFIB",0,0.295583905476479,0.279,0.085,0,"2","NFIB"
"EIF2AK2",0,0.287122095680268,0.291,0.109,0,"2","EIF2AK2"
"CAV2",0,0.280885431902606,0.305,0.116,0,"2","CAV2"
"DLC1",0,0.272552161151718,0.254,0.073,0,"2","DLC1"
"LRRFIP1",0,0.271918967499405,0.304,0.116,0,"2","LRRFIP1"
"S100A16",0,0.269738823592318,0.287,0.107,0,"2","S100A16"
"MSN",0,0.26627124612333,0.271,0.093,0,"2","MSN"
"TMEM173",0,0.265860080396587,0.264,0.088,0,"2","TMEM173"
"CCDC50",0,0.265123976995839,0.261,0.085,0,"2","CCDC50"
"MTUS1",0,0.258451836935653,0.255,0.089,0,"2","MTUS1"
"IFITM2",2.81295327918106e-300,0.34543063299545,0.508,0.272,5.32154501355474e-296,"2","IFITM2"
"MAP1LC3B1",2.53317221656331e-298,0.416481532997509,0.711,0.467,4.79225519929448e-294,"2","MAP1LC3B"
"UBE2D3",4.05454018968219e-298,0.433726341131107,0.704,0.484,7.67037913084076e-294,"2","UBE2D3"
"PRDX1",8.45525393756139e-298,0.461450137174294,0.64,0.416,1.59956493990786e-293,"2","PRDX1"
"CAPZA2",1.43438888519382e-297,0.345293008469082,0.444,0.226,2.71357689300968e-293,"2","CAPZA2"
"NANS",2.29183848715725e-295,0.256289530401985,0.265,0.099,4.33570005000409e-291,"2","NANS"
"MYL12A",1.32669976244837e-291,0.363801714252665,0.602,0.351,2.50985061059983e-287,"2","MYL12A"
"JMJD1C",2.49312590526524e-287,0.349308294543649,0.457,0.237,4.71649558758077e-283,"2","JMJD1C"
"TOP1",3.98625893951323e-287,0.307658943221932,0.362,0.166,7.54120466177113e-283,"2","TOP1"
"SERTAD1",4.98674817736249e-278,0.394582126784734,0.557,0.323,9.43393020193436e-274,"2","SERTAD1"
"RDX",2.49329784337199e-272,0.362368994297818,0.397,0.197,4.71682086009114e-268,"2","RDX"
"UBE2S",6.59320322204319e-261,0.330282054550292,0.355,0.169,1.24730218554613e-256,"2","UBE2S"
"DDX5",1.13562642479716e-255,0.400330597583599,0.925,0.83,2.14837807043128e-251,"2","DDX5"
"LDLR",2.44431436353493e-251,0.253974058204909,0.279,0.116,4.62415391293538e-247,"2","LDLR"
"BRD21",1.56036515932561e-249,0.321686430093274,0.548,0.318,2.95189880841218e-245,"2","BRD2"
"BAZ1A",4.29505294638753e-248,0.27266785684223,0.303,0.134,8.12538116397593e-244,"2","BAZ1A"
"HSP90AB11",5.96380572545625e-247,0.415383997843125,0.992,0.958,1.12823276714181e-242,"2","HSP90AB1"
"IFITM1",2.90136715141852e-246,0.324053833905299,0.393,0.197,5.48880637705355e-242,"2","IFITM1"
"TCEB11",7.16291076685847e-245,0.396293237133342,0.622,0.401,1.35507945887428e-240,"2","TCEB1"
"NOP10",4.52645670589937e-244,0.287450950257669,0.318,0.146,8.56315079622044e-240,"2","NOP10"
"ATF4",2.58487685585582e-243,0.350822654660691,0.579,0.358,4.89007003590803e-239,"2","ATF4"
"MIDN",4.83364811831913e-238,0.25535838054779,0.287,0.126,9.14429551023613e-234,"2","MIDN"
"PPP1R101",9.34824617944973e-235,0.321335942528201,0.422,0.225,1.7685012122283e-230,"2","PPP1R10"
"ANXA2",2.63338138489854e-233,0.304571879715056,0.502,0.288,4.98183090395105e-229,"2","ANXA2"
"TUBA1B",2.87010543832892e-230,0.34729715117686,0.765,0.573,5.42966546823066e-226,"2","TUBA1B"
"SLC3A21",1.1117137959317e-228,0.343767927327638,0.544,0.328,2.1031401591436e-224,"2","SLC3A2"
"SNHG7",7.77227616895354e-223,0.304625199146562,0.505,0.297,1.47035920564263e-218,"2","SNHG7"
"ARL6IP1",5.41000733044042e-221,0.374910784211431,0.752,0.563,1.02346518677272e-216,"2","ARL6IP1"
"TXN",2.26286305011888e-218,0.569829872069419,0.567,0.377,4.2808843182149e-214,"2","TXN"
"LINC00152",2.6396138570386e-212,0.285157500112183,0.302,0.14,4.99362149474562e-208,"2","LINC00152"
"HIF1A",2.87632771190858e-204,0.25123644733984,0.342,0.173,5.44143676538865e-200,"2","HIF1A"
"PLK21",3.08763919256341e-204,0.33193387851162,0.41,0.223,5.84119582449145e-200,"2","PLK2"
"WSB1",6.57923853111419e-201,0.357508672988744,0.597,0.402,1.24466034531618e-196,"2","WSB1"
"ZFP361",2.04921230480056e-197,0.477432237985723,0.698,0.508,3.87669983822169e-193,"2","ZFP36"
"ATP1A11",1.11145133255405e-189,0.314643702466808,0.497,0.307,2.10264363092574e-185,"2","ATP1A1"
